Id,title,profile,weights
600,后端研发工程师,"['软件工程师', '数据结构', 'Linux', 'C#', 'Python', '后端开发', '本科']","{'软件工程师': 0.5962249168877329, '数据结构': 0.5152489103723656, 'Linux': 0.35443564621713197, 'C#': 0.3040644502799121, 'Python': 0.28855609579834396, '后端开发': 0.26815314369975235, '本科': 0.07605171076630303}"
1480,后端高级研发工程师,"['数据库', 'Golang', 'Java', '后端开发', '本科']","{'数据库': 0.7247603267705314, 'Golang': 0.5105403029524019, 'Java': 0.34377636471800904, '后端开发': 0.2979096237701073, '本科': 0.08449103459637448}"
5677,品类运营经理,"['医药保健/计生情趣', '居家日用', '电商品类', '美妆日化', '自然语言处理', '人工智能', '本科']","{'医药保健/计生情趣': 0.4840125931303615, '居家日用': 0.4840125931303615, '电商品类': 0.4840125931303615, '美妆日化': 0.4840125931303615, '自然语言处理': 0.2170783794067324, '人工智能': 0.1221429228079493, '本科': 0.029754367191571082}"
3601,售前工程师,"['人工智能', '技术沟通', '交通工程', '客户服务', '政府相关行业售前', '计算机软件', '产品咨询', '售前工程师', '大数据', '售前支持']","{'人工智能': 0.6581211744005101, '技术沟通': 0.34782543996101006, '交通工程': 0.23708361028858163, '客户服务': 0.23708361028858163, '政府相关行业售前': 0.23708361028858163, '计算机软件': 0.20496163209132054, '产品咨询': 0.20370911286342466, '售前工程师': 0.20370911286342466, '大数据': 0.19943440941448373, '售前支持': 0.17796924034286832}"
3623,售前技术支持,"['人工智能', 'TOB', 'TOG', '智能公交', '大数据', '系统调试', '车联网', '管理系统', '计算机软件', '大专']","{'人工智能': 0.6916320234776064, 'TOB': 0.3045235873221434, 'TOG': 0.3045235873221434, '智能公交': 0.3045235873221434, '大数据': 0.2561648260562895, '系统调试': 0.25043007967018466, '车联网': 0.22338332584420525, '管理系统': 0.210957191955051, '计算机软件': 0.1316321516107272, '大专': 0.044427158088946254}"
1328,售前技术支持工程师,"['技术沟通', '网络交换技术', 'GIS工程师', '服务器配置', '网络协议', '大专', '后端开发']","{'技术沟通': 0.5726881672496604, '网络交换技术': 0.5408312691750844, 'GIS工程师': 0.39770487755480666, '服务器配置': 0.36624416293028006, '网络协议': 0.2590252709179562, '大专': 0.11389797177527146, '后端开发': 0.08461090895780368}"
5608,售前网络工程师,"['CCNA证书', 'CCNP证书', 'CCIE证书', '运维通信资格证书', '网络工程师', '运维/技术支持', '本科']","{'CCNA证书': 0.5021487969496568, 'CCNP证书': 0.4374451622490603, 'CCIE证书': 0.4245705723416506, '运维通信资格证书': 0.4245705723416506, '网络工程师': 0.37562416220721023, '运维/技术支持': 0.23179026804549813, '本科': 0.033878228339151314}"
1338,售前解决方案工程师,"['售前顾问', '工业物联网', '智能网关', '解决方案', 'GIS工程师', '后端开发', '本科']","{'售前顾问': 0.5171151985907814, '工业物联网': 0.5171151985907814, '智能网关': 0.5171151985907814, '解决方案': 0.35246353214179965, 'GIS工程师': 0.2634267205059938, '后端开发': 0.05604350241521461, '本科': 0.03178932886787143}"
5898,售后技术工程师,"['运维工程师', 'IT技术支持', '中专/中技', '运维', '运维/技术支持']","{'运维工程师': 0.6370629936324204, 'IT技术支持': 0.44939212470379153, '中专/中技': 0.4100676476418837, '运维': 0.37746784914457265, '运维/技术支持': 0.28558712789257934}"
3593,售后技术支持,"['系统调试', '人工智能', '技术沟通', '机器人', '大专']","{'系统调试': 0.5513785011550566, '人工智能': 0.5075948131020033, '技术沟通': 0.4918289510158773, '机器人': 0.43227940087669803, '大专': 0.09781644389493185}"
3699,售后技术支持工程师,"['人工智能', '网络交换技术', '物联网', '分布式技术', '大专']","{'人工智能': 0.6186807582814212, '网络交换技术': 0.5661181859137675, '物联网': 0.4682834447844315, '分布式技术': 0.2514770927606458, '大专': 0.11922334531252855}"
198,售后技术支持工程师（福建）,"['Oracle', '.NET', 'C#', '大专', '后端开发']","{'Oracle': 0.6367438143429032, '.NET': 0.5899387303392757, 'C#': 0.3992288347716231, '大专': 0.23697295310075359, '后端开发': 0.17603910454025254}"
3708,售后服务工程师,"['售后支持', '以内学历不限', '人工智能', '售前支持', '计算机软件']","{'售后支持': 0.5272938943806553, '以内学历不限': 0.4727886830136162, '人工智能': 0.464597339732627, '售前支持': 0.46066713708224555, '计算机软件': 0.26526799823753006}"
5687,售后服务工程师（水处理）,"['水处理', '环保', '自然语言处理', '人工智能', '本科']","{'水处理': 0.7058925547128343, '环保': 0.6065233523414648, '自然语言处理': 0.3165909606221113, '人工智能': 0.17813540607149833, '本科': 0.043394297108845896}"
5623,售后网络工程师,"['PostgreSQL', '网络工程师', 'SaaS', '运维/技术支持', 'Linux', '大专']","{'PostgreSQL': 0.5573719996379973, '网络工程师': 0.5389010627761589, 'SaaS': 0.47299025075478673, '运维/技术支持': 0.3325452256768906, 'Linux': 0.22651898947857127, '大专': 0.11534791517103203}"
4559,售后软件工程师,"['售后支持', '搜索算法', '计算机软件', '人工智能', '大专']","{'售后支持': 0.728862855154466, '搜索算法': 0.522657261743628, '计算机软件': 0.36667215880360704, '人工智能': 0.21406641668806894, '大专': 0.1237554941300185}"
5701,商业产品经理,"['功能产品', '用户研究', '产品设计', '自然语言处理', '人工智能', '本科']","{'功能产品': 0.6654086141796646, '用户研究': 0.49949579154379486, '产品设计': 0.43451395908851076, '自然语言处理': 0.2984340194026665, '人工智能': 0.16791908754242083, '本科': 0.04090557254034851}"
4959,商品数据专员,"['商品', '数据采集', '数据', '大专', '后端开发']","{'商品': 0.8223848054175031, '数据采集': 0.5015636440411629, '数据': 0.22311116698642622, '大专': 0.11997829160465164, '后端开发': 0.08912777066744924}"
5668,固废处理工艺工程师,"['园林垃圾', '固废', '环境工程', '环境科学与工程', '环保', '自然语言处理', '人工智能', '本科']","{'园林垃圾': 0.46287384323865816, '固废': 0.46287384323865816, '环境工程': 0.4217629558993555, '环境科学与工程': 0.4217629558993555, '环保': 0.3977146284344912, '自然语言处理': 0.207597705485632, '人工智能': 0.11680845686031753, '本科': 0.028454875948625013}"
3752,图像处理工程师,"['图形图像处理', '智能硬件', 'C语言', '人工智能', '嵌入式技术', '本科']","{'图形图像处理': 0.5175341524771246, '智能硬件': 0.4758298381759597, 'C语言': 0.42856441308090437, '人工智能': 0.4051355841735035, '嵌入式技术': 0.39434379816265835, '本科': 0.04934609659220282}"
5705,图像处理工程师（特效）,"['图像算法', 'OpenGL', '以内本科', '自然语言处理', 'C/C++', '人工智能']","{'图像算法': 0.6472074097043952, 'OpenGL': 0.4768478981835441, '以内本科': 0.34557130957983817, '自然语言处理': 0.31856466137816425, 'C/C++': 0.3173429835667284, '人工智能': 0.17924594310310604}"
637,图像处理算法工程师,"['视觉图像算法', '深度学习算法', '算法设计', 'GIS工程师', 'C++', 'C#', '后端开发', '本科']","{'视觉图像算法': 0.6216244817077905, '深度学习算法': 0.5517377001906839, '算法设计': 0.33410342066075294, 'GIS工程师': 0.3285303123534724, 'C++': 0.19661702820918525, 'C#': 0.1585088956845838, '后端开发': 0.13978832001922226, '本科': 0.07929156254466926}"
5689,图像工程师（IQ）,"['图形图像处理', '嵌入式技术', '视觉图像算法', '自然语言处理', '深度学习算法', '人工智能', '本科']","{'图形图像处理': 0.5567817657311245, '嵌入式技术': 0.42424917311293375, '视觉图像算法': 0.4161979414470068, '自然语言处理': 0.38731529402955817, '深度学习算法': 0.36940645324521265, '人工智能': 0.21792968139103086, '本科': 0.05308829699651508}"
5562,图像算法,"['算法工程师', '算法设计', '视觉图像算法', '深度学习算法', '人工智能', 'Python', '本科']","{'算法工程师': 0.5293536706576853, '算法设计': 0.4897196008306541, '视觉图像算法': 0.45558003034876104, '深度学习算法': 0.4043609696755565, '人工智能': 0.238550941690958, 'Python': 0.22048792520672708, '本科': 0.05811169529755088}"
587,图像算法工程师,"['算法工程师', '视觉图像算法', '算法设计', '深度学习算法', '人工智能', '图像处理', 'C++', 'OpenCV', '硕士', 'opencv']","{'算法工程师': 0.5600254654268633, '视觉图像算法': 0.48197723502750073, '算法设计': 0.33523788908508384, '深度学习算法': 0.2768055795040702, '人工智能': 0.25237305331710125, '图像处理': 0.22079835465417572, 'C++': 0.19728465325100003, 'OpenCV': 0.17261249124241337, '硕士': 0.13566581747162826, 'opencv': 0.11765554759089766}"
5571,图像算法工程师（应届生）,"['图像处理', 'HALCON', 'OpenCV', '算法工程师', '应届本科', '视觉图像算法', 'C++', '人工智能']","{'图像处理': 0.4645308816735168, 'HALCON': 0.4645308816735168, 'OpenCV': 0.4539426531862522, '算法工程师': 0.346535408400414, '应届本科': 0.30552010817675973, '视觉图像算法': 0.29824032707628656, 'C++': 0.18866414862160977, '人工智能': 0.156164682678921}"
5538,图像算法应用工程师,"['算法工程师', '算法设计', '视觉图像算法', '图形图像处理', 'C++', '人工智能', '本科']","{'算法工程师': 0.5392042058741029, '算法设计': 0.4988326011583156, '视觉图像算法': 0.46405774077489526, '图形图像处理': 0.310403851844545, 'C++': 0.2935587532137085, '人工智能': 0.24299004277269196, '本科': 0.05919307308473623}"
3600,图像算法研究员,"['算法设计', '人工智能', '视觉图像算法', '图像识别', 'C++', '算法工程师', '本科']","{'算法设计': 0.4856165966884311, '人工智能': 0.47310459391165993, '视觉图像算法': 0.4517630568225545, '图像识别': 0.42706238345473224, 'C++': 0.285781246720273, '算法工程师': 0.26245930074402574, '本科': 0.05762481969340306}"
5499,图像算法移植工程师,"['PyTorch', '算法工程师', '机器学习算法', '深度学习算法', 'C++', '人工智能', 'Python', '本科']","{'PyTorch': 0.5972800101349632, '算法工程师': 0.4455649353082028, '机器学习算法': 0.43919074883512466, '深度学习算法': 0.340356701542853, 'C++': 0.2425787585851336, '人工智能': 0.2007919105768827, 'Python': 0.18558799830162076, '本科': 0.04891348675023556}"
589,图像识别,"['视觉图像算法', '深度学习算法', 'C#', '后端开发', '本科']","{'视觉图像算法': 0.6876613919355341, '深度学习算法': 0.6103503418238703, 'C#': 0.35069547949967494, '后端开发': 0.15463842488419732, '本科': 0.08771492737610978}"
1273,图形图像特效SDK开发工程师,"['图形图像处理', 'SDK', 'Flash开发', 'C++', '移动开发', '本科']","{'图形图像处理': 0.6514149491325443, 'SDK': 0.5234261939377244, 'Flash开发': 0.4181065067907436, 'C++': 0.3080318738890702, '移动开发': 0.1677172256072104, '本科': 0.06211142752153007}"
5709,图形图像算法工程师,"['C语言', '视觉图像算法', '自然语言处理', '深度学习算法', 'C++', '人工智能', '本科']","{'C语言': 0.5181140861530311, '视觉图像算法': 0.46769554454465967, '自然语言处理': 0.4352391478002875, '深度学习算法': 0.41511438453577587, 'C++': 0.29585999516111133, '人工智能': 0.24489487059032014, '本科': 0.059657094618030836}"
2982,图形开发技术员,"['图形图像处理', 'Server', 'MySQL', 'SQL', 'Java', 'Python', '大专', '后端开发']","{'图形图像处理': 0.6561487227807353, 'Server': 0.4795106080208081, 'MySQL': 0.33908219833979536, 'SQL': 0.2630709451368284, 'Java': 0.2545549018732375, 'Python': 0.23737629292535573, '大专': 0.1484737292557692, '后端开发': 0.11029605701383477}"
3311,图形渲染工程师,"['图形技术组件', '引擎', 'Unreal', '3D渲染', 'Unity', 'UE4', 'C++', '移动开发', '本科']","{'图形技术组件': 0.5129718008662715, '引擎': 0.4674113825758408, 'Unreal': 0.44076024635876854, '3D渲染': 0.37629054599497924, 'Unity': 0.33073012770454846, 'UE4': 0.20108841074226358, 'C++': 0.15639097801495927, '移动开发': 0.08515177540397353, '本科': 0.031534616120588464}"
5680,图片处理，美工设计,"['新媒体', '设计师助理', '包装设计', '全职', '美工', '中专/中技', '自然语言处理', '人工智能']","{'新媒体': 0.522605412533073, '设计师助理': 0.414830698106364, '包装设计': 0.37547003717981375, '全职': 0.3620322855709098, '美工': 0.3328815613011899, '中专/中技': 0.3156162425142719, '自然语言处理': 0.23438715775585467, '人工智能': 0.13188200775770167}"
3731,城市CM（厦门）,"['餐饮', '销售管理', '酒店', '人工智能', 'SaaS', '大专']","{'餐饮': 0.526110099565415, '销售管理': 0.4793827820743913, '酒店': 0.4793827820743913, '人工智能': 0.39829929752918664, 'SaaS': 0.3147361838544225, '大专': 0.07675456857421677}"
5676,城市运营总监（福建）,"['C端用户运营', '品类运营', '活动运营', '运营管理', '自然语言处理', '人工智能', '本科']","{'C端用户运营': 0.49393304243764063, '品类运营': 0.49393304243764063, '活动运营': 0.49393304243764063, '运营管理': 0.4500635822004091, '自然语言处理': 0.22152767491923736, '人工智能': 0.12464639625297352, '本科': 0.030364220520975364}"
4191,培训生测试工程师,"['功能测试', '银行测试', '软件测试', '测试', '本科']","{'功能测试': 0.6514475213649792, '银行测试': 0.6405608997711099, '软件测试': 0.33565745134487, '测试': 0.22479232336335608, '本科': 0.04582954620571315}"
5217,培训讲师 ,"['渗透测试', '安全大赛', '网络安全课程授课', '测试', '本科']","{'渗透测试': 0.5936877559317278, '安全大赛': 0.5559948114077673, '网络安全课程授课': 0.5559948114077673, '测试': 0.16764890248900294, '本科': 0.034179428407515304}"
5578,声纹算法工程师,"['语音算法', '算法工程师', '算法设计', '硕士', '深度学习算法', 'C++', '人工智能', 'Python']","{'语音算法': 0.5362856447678273, '算法工程师': 0.4335100935013039, '算法设计': 0.4010520786259062, '硕士': 0.35705966332365985, '深度学习算法': 0.33114828797642426, 'C++': 0.23601574536589326, '人工智能': 0.1953594482660076, 'Python': 0.18056688065187226}"
1264,多媒体前端开发工程师,"['Flash开发', 'Node.js', '前端开发', '移动开发', '本科']","{'Flash开发': 0.5900838521536067, 'Node.js': 0.5558316523005938, '前端开发': 0.5283366009715403, '移动开发': 0.23670338765703522, '本科': 0.08765936386875531}"
5712,大客户SE（法语售前支持工程师）,"['售前支持', '网络交换技术', '服务器配置', '自然语言处理', '网络协议', '人工智能', '本科']","{'售前支持': 0.5857833073819173, '网络交换技术': 0.5405887155893381, '服务器配置': 0.3660799086793879, '自然语言处理': 0.34998826793047283, '网络协议': 0.25890910250861865, '人工智能': 0.19692698144490492, '本科': 0.047971978900918054}"
8982,大客户经理,"['KA人力资源HRTO', 'B', 'HTML5', '移动开发', '本科']","{'KA人力资源HRTO': 0.7270335825172225, 'B': 0.5978882607871095, 'HTML5': 0.3120725678827782, '移动开发': 0.12068538704292611, '本科': 0.04469392838502958}"
1621,大数据/AI架构工程师-厦门,"['Hadoop', 'Storm', '硕士', 'Spark', 'Java', 'Python', '后端开发']","{'Hadoop': 0.5784007434316619, 'Storm': 0.5725616058565399, '硕士': 0.3600065684808763, 'Spark': 0.3600065684808763, 'Java': 0.1952323807986673, 'Python': 0.18205714551926827, '后端开发': 0.0845922103446259}"
3666,大数据与数据挖掘工程师,"['人工智能', 'SaaS', '大数据', '本科']","{'人工智能': 0.7180204268281063, 'SaaS': 0.567379883598318, '大数据': 0.3989077388691211, '本科': 0.058303946829251316}"
4579,大数据产品主管,"['中台产品', '大数据产品', '产品设计', '需求分析', '数据', '本科']","{'中台产品': 0.5798031726946009, '大数据产品': 0.4776592688737652, '产品设计': 0.41551825566375294, '需求分析': 0.3771965565806613, '数据': 0.3452637798561838, '本科': 0.03911729829013484}"
4576,大数据产品经理,"['数据', '产品设计', '中台产品', 'TO', '大数据产品', '市场调研', 'G', '数据质量', 'B', '用户研究']","{'数据': 0.4465008061016355, '产品设计': 0.40301628840366244, '中台产品': 0.374905505721249, 'TO': 0.3535289238193605, '大数据产品': 0.3088584164300288, '市场调研': 0.301818489457694, 'G': 0.20572450692651317, '数据质量': 0.17676446190968026, 'B': 0.16918099879473575, '用户研究': 0.1544292082150144}"
4646,大数据产品经理（厦门）,"['商业产品', '大数据产品', '产品设计', '需求分析', '数据', '本科']","{'商业产品': 0.6155180604751294, '大数据产品': 0.46204493641182864, '产品设计': 0.40193526751566266, '需求分析': 0.36486627677297556, '数据': 0.33397735918554444, '本科': 0.03783858239301629}"
4819,大数据分析专员,"['数据挖掘', 'Stata', 'Excel', '数据分析', '数据', 'Python', '大专']","{'数据挖掘': 0.6171071988924992, 'Stata': 0.5449285371055133, 'Excel': 0.4257677975402607, '数据分析': 0.28443991210994635, '数据': 0.172058786913938, 'Python': 0.14792648874027792, '大专': 0.09252481437094084}"
3014,大数据分析岗,"['数据挖掘', 'Python', '数据仓库', '数据分析', '大数据', '后端开发', '本科']","{'数据挖掘': 0.4746558277666642, 'Python': 0.455118138875344, '数据仓库': 0.43926198456388693, '数据分析': 0.43756113095009574, '大数据': 0.4103433414030315, '后端开发': 0.10573451875670302, '本科': 0.059975362791217186}"
4808,大数据分析师,"['数据挖掘', '数据分析', '业务咨询', '数据', '商业分析', 'SAS', 'Python', 'MySQL', '本科']","{'数据挖掘': 0.7977923763743276, '数据分析': 0.3677221620897497, '业务咨询': 0.27329937649092745, '数据': 0.22243653733825064, '商业分析': 0.21055322420843048, 'SAS': 0.18088145102148914, 'Python': 0.12749230084347665, 'MySQL': 0.09105873444362583, '本科': 0.050402717512444725}"
3719,大数据分析服务工程师,"['技术支持', '人工智能', '大数据', '本科']","{'技术支持': 0.674750969419633, '人工智能': 0.6435457620884657, '大数据': 0.3575321470275841, '本科': 0.05225653267379605}"
4829,大数据咨询师,"['运营经理', '数据挖掘', '数据', '本科']","{'运营经理': 0.7028697663822888, '数据挖掘': 0.6839192834411868, '数据': 0.19068700295042146, '本科': 0.0432084731133425}"
1658,大数据基建工程师,"['Hadoop', 'Hive', 'Oracle', 'MySQL', 'Java', 'Python', '后端开发', '本科']","{'Hadoop': 0.6082213787429204, 'Hive': 0.60208119246733, 'Oracle': 0.32175017794010097, 'MySQL': 0.2734690707282625, 'Java': 0.20529798616805886, 'Python': 0.19144347464140615, '后端开发': 0.08895353505505722, '本科': 0.050456753378376726}"
1688,大数据实施工程师,"['sql', '大数据组件', '数据平台', 'Hadoop', 'ETL', '数据仓库', '大数据', 'Shell', '分布式技术', 'SQL']","{'sql': 0.47811664307356994, '大数据组件': 0.47811664307356994, '数据平台': 0.43565194186921047, 'Hadoop': 0.35429930244574664, 'ETL': 0.24224268717401262, '数据仓库': 0.21526759267332354, '大数据': 0.20109553382148176, 'Shell': 0.17581293752892355, '分布式技术': 0.14712910224649361, 'SQL': 0.12359039656772325}"
1708,大数据实时架构师,"['数据平台', '银行', '数据仓库', '数据结构', 'Hadoop', '分布式技术', '后端开发', '本科']","{'数据平台': 0.6552340766067623, '银行': 0.49815452747025174, '数据仓库': 0.3237691577902145, '数据结构': 0.2994972465676116, 'Hadoop': 0.2664385877455282, '分布式技术': 0.22128674794569178, '后端开发': 0.07793430182946412, '本科': 0.044206358349798754}"
999,大数据工程师,"['Hadoop', '数据仓库', 'Kafka', 'HIVE', '数据', 'elasticseacher认证师', '数据库构建', 'Spark', 'Impala', 'Storm']","{'Hadoop': 0.5964833407741431, '数据仓库': 0.36241542659501486, 'Kafka': 0.3264973939923061, 'HIVE': 0.22537634310073906, '数据': 0.21837761233329187, 'elasticseacher认证师': 0.20123424642073073, '数据库构建': 0.20123424642073073, 'Spark': 0.1856307440011786, 'Impala': 0.15105854817578615, 'Storm': 0.14761541342169285}"
1585,大数据平台开发工程师,"['Hadoop', 'Kafka', 'Spark', 'Shell', 'Java', 'Python', '后端开发', '本科']","{'Hadoop': 0.644481650614589, 'Kafka': 0.4703603381522297, 'Spark': 0.40113646139194864, 'Shell': 0.31980930076877867, 'Java': 0.2175372152601792, 'Python': 0.20285674073360052, '后端开发': 0.09425666887733233, '本科': 0.053464828495767475}"
4904,大数据平台负责人,"['Kafka', '数据架构师', 'Spark', 'Hadoop', '数据', '本科']","{'Kafka': 0.5554837916762365, '数据架构师': 0.49046681271899895, 'Spark': 0.4737321250957002, 'Hadoop': 0.3805583527254022, '数据': 0.2786512840871836, '本科': 0.06314062484693754}"
4651,大数据应用分析师,"['数据', 'Kylin', 'Flink', '数据开发', 'BI', 'ETL', 'Spark', '数据仓库', '数据分析', '大数据']","{'数据': 0.44790430934290704, 'Kylin': 0.41310568403720904, 'Flink': 0.3153500126950472, '数据开发': 0.3128755198148611, 'BI': 0.3037640497617713, 'ETL': 0.2788268354752231, 'Spark': 0.2538258059706254, '数据仓库': 0.24777788896618227, '数据分析': 0.24681847537548854, '大数据': 0.2314655273096708}"
1678,大数据应用工程师,"['Hadoop', 'SAS', 'Kettle', 'Scala', 'HIVE', '数据', 'Python', 'Spark', '数据分析', 'SQL']","{'Hadoop': 0.4250593881991927, 'SAS': 0.37963703202759036, 'Kettle': 0.353421750335912, 'Scala': 0.33413821720377607, 'HIVE': 0.3212104143215134, '数据': 0.31123569746078417, 'Python': 0.26758298557012355, 'Spark': 0.26456427223498524, '数据分析': 0.2572604864275371, 'SQL': 0.14827367141208636}"
612,大数据开发,"['Hadoop', 'Spark', 'Scala', 'Flink', 'Kafka', '数据仓库', '大数据', 'Shell', 'MapReduce', 'HDFS']","{'Hadoop': 0.451397323783845, 'Spark': 0.4495319299701369, 'Scala': 0.28387392671634415, 'Flink': 0.2792464290240789, 'Kafka': 0.26355369175027327, '数据仓库': 0.21941045790234662, '大数据': 0.2049656551176544, 'Shell': 0.17919649051363273, 'MapReduce': 0.17873613028338647, 'HDFS': 0.17505878822525175}"
4776,大数据开发实习生,"['Kettle', '数据开发', 'HIVE', '应届本科', 'Shell', '数据', 'Python']","{'Kettle': 0.49919666580466837, '数据开发': 0.4606227755354419, 'HIVE': 0.4536992069634441, '应届本科': 0.4000001945862221, 'Shell': 0.2979260978433596, '数据': 0.21980512278056402, 'Python': 0.1889761087082299}"
1280,大数据开发岗,"['Spark', 'Flash开发', 'Hadoop', 'Hive', 'Hbase', '数据开发', 'HIVE', 'Kafka', '数据仓库', '大数据']","{'Spark': 0.43507304493523086, 'Flash开发': 0.3903495038765626, 'Hadoop': 0.349502751712962, 'Hive': 0.3459744114172224, 'Hbase': 0.3121544683624441, '数据开发': 0.26814394338473607, 'HIVE': 0.26411350225634844, 'Kafka': 0.25507666870589146, '数据仓库': 0.2123532715830636, '大数据': 0.1983730759350205}"
1059,大数据开发工程师,"['Hadoop', 'Spark', 'Flink', 'Kafka', '数据', '数据开发', '数据仓库', '大数据', 'ETL', 'Java']","{'Hadoop': 0.6080919316583926, 'Spark': 0.3477987496157179, 'Flink': 0.3050123468931917, 'Kafka': 0.28787164918833763, '数据': 0.2045767281768333, '数据开发': 0.20174598116885148, '数据仓库': 0.19971278573907308, '大数据': 0.18656477159625431, 'ETL': 0.1573170995956666, 'Java': 0.14423274630898375}"
1576,大数据开发工程师-出差赣州,"['Hadoop', 'SQLServer', 'Hive', '后端开发', '本科']","{'Hadoop': 0.5784993265422665, 'SQLServer': 0.5726591937396107, 'Hive': 0.5726591937396107, '后端开发': 0.08460662831231248, '本科': 0.04799107507406065}"
1606,大数据开发工程师-厦门,"['HIVE', 'Kafka', 'Hadoop', 'Shell', 'Linux', 'Java', '后端开发', '本科']","{'HIVE': 0.5494425046330575, 'Kafka': 0.5306429339276724, 'Hadoop': 0.3635400417562326, 'Shell': 0.36079688675276467, 'Linux': 0.2811048087290917, 'Java': 0.24541734661896025, '后端开发': 0.10633684700500647, '本科': 0.06031701900374056}"
4742,大数据开发工程师（数据仓库）,"['Zookeeper', '数据仓库', '大数据', '数据', 'SQL', 'Java', '本科']","{'Zookeeper': 0.7196937015021818, '数据仓库': 0.40822115808972115, '大数据': 0.3813460757553635, '数据': 0.24597838630964836, 'SQL': 0.23436976364671372, 'Java': 0.2267828252797463, '本科': 0.05573715212298544}"
4777,大数据开发工程师（校招）,"['数据开发', 'Kafka', '应届本科', 'Spark', '数据']","{'数据开发': 0.5311281874677966, 'Kafka': 0.5052450821934014, '应届本科': 0.46122638658148446, 'Spark': 0.4308871475067939, '数据': 0.2534496830359069}"
622,大数据开发工程师（深圳）,"['搜索引擎技术', 'Spark', 'Spring', 'Hadoop', '分布式技术', 'C#', '后端开发', '本科']","{'搜索引擎技术': 0.5958235823315233, 'Spark': 0.4460213110544481, 'Spring': 0.3976434745644328, 'Hadoop': 0.3582977096624297, '分布式技术': 0.29757902426398614, 'C#': 0.23767763018435104, '后端开发': 0.10480344489855584, '本科': 0.05944723353802327}"
1620,大数据开发高级工程师--冬奥项目,"['Hadoop', 'Flume', 'Scala', 'Kafka', 'Spark', 'Shell', '后端开发', '本科']","{'Hadoop': 0.5186485327960585, 'Flume': 0.49340064419392965, 'Scala': 0.40770843066902596, 'Kafka': 0.37852388665445363, 'Spark': 0.32281576512463606, 'Shell': 0.2573674897649688, '后端开发': 0.07585333573555383, '本科': 0.043025980381411026}"
1570,大数据开发（厦门）,"['Flink', 'Kafka', 'Spark', 'Hadoop', 'Java', '后端开发', '本科']","{'Flink': 0.5594956854676382, 'Kafka': 0.5280538552943529, 'Spark': 0.4503391076068957, 'Hadoop': 0.36176628073109207, 'Java': 0.24421992219709143, '后端开发': 0.1058180151485688, '本科': 0.06002272411136875}"
4756,大数据技术架构师,"['数据仓库', '数据架构师', '大数据', '架构师', '分布式技术', '数据', '本科']","{'数据仓库': 0.7209107357693926, '数据架构师': 0.38229754810065786, '大数据': 0.336724927906783, '架构师': 0.3323590343866424, '分布式技术': 0.24636069934263255, '数据': 0.21719655625846104, '本科': 0.049215370823381815}"
4804,大数据挖掘开发工程师,"['交通', 'Kettle', 'Scala', '数据挖掘', 'Spark', '大数据', '数据', 'Java', '本科']","{'交通': 0.634330126129056, 'Kettle': 0.39083678672392336, 'Scala': 0.3695118000221004, '数据挖掘': 0.30861379026180963, 'Spark': 0.29257240094588505, '大数据': 0.2667988181983073, '数据': 0.1720923511268566, 'Java': 0.15866267838855175, '本科': 0.038995042198077846}"
1568,大数据架构师,"['Hadoop', 'Spark', '数据仓库', '数据治理', '元数据管理', '数据质量管理', '数据架构师', '大数据架构', 'Zookeeper', 'Hive']","{'Hadoop': 0.6488740765229948, 'Spark': 0.3029027871047861, '数据仓库': 0.2956855110290971, '数据治理': 0.28589680809087403, '元数据管理': 0.21890919139767653, '数据质量管理': 0.21890919139767653, '数据架构师': 0.20906859479566864, '大数据架构': 0.18002364521032127, 'Zookeeper': 0.17376447030894634, 'Hive': 0.16058087211664362}"
4895,大数据架构师岗位JD,"['Kettle', 'Flink', 'HIVE', '数据架构师', 'Spark', 'Hadoop', '数据', '本科']","{'Kettle': 0.47578828438897797, 'Flink': 0.44249538390440646, 'HIVE': 0.43242429706900937, '数据架构师': 0.3687469657890099, 'Spark': 0.3561653494094858, 'Hadoop': 0.286114644730416, '数据': 0.2094979983471981, '本科': 0.04747092611884785}"
1671,大数据架构师（厦门,"['Hadoop', 'Storm', 'HIVE', 'Spark', 'Java', 'Python', '后端开发', '本科']","{'Hadoop': 0.5608030660239084, 'Storm': 0.5551415825416509, 'HIVE': 0.42378968725635785, 'Spark': 0.3490534714651093, 'Java': 0.18929249137795368, 'Python': 0.17651810886862979, '后端开发': 0.08201851650733671, '本科': 0.046523030898205225}"
1580,大数据研发,"['Hadoop', '以上本科', 'Scala', 'Spark', '数据仓库', 'Java', '后端开发']","{'Hadoop': 0.5532701866180976, '以上本科': 0.4813723044926895, 'Scala': 0.4349244339050755, 'Spark': 0.34436487779288033, '数据仓库': 0.3361596829263758, 'Java': 0.18674985636690541, '后端开发': 0.08091681854717091}"
1562,大数据研发工程师,"['Hadoop', 'hadoop', '大数据', 'linux', '数据治理', 'Scala', 'Flink', '数据开发', 'Java', 'Spark']","{'Hadoop': 0.6653443592127356, 'hadoop': 0.32724711575986176, '大数据': 0.30211243017953177, 'linux': 0.24479183150238162, '数据治理': 0.23452295039985072, 'Scala': 0.20921027431559694, 'Flink': 0.2057998869200649, '数据开发': 0.20418501349553372, 'Java': 0.1796633421034507, 'Spark': 0.16564870798551096}"
